"Time.s";"Vocalizing";"Looking";"Head";"Leg";"Hand_L";"Hand_R"
"86";85;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"87";86;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"88";87;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"89";88;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"90";89;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"91";90;"Voc_no";"Look_no";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"92";91;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"93";92;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"94";93;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"95";94;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"96";95;"Voc_speak";"Look_look";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"97";96;"Voc_speak";"Look_look";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"98";97;"Voc_speak";"Look_no";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"99";98;"Voc_speak";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"100";99;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"101";100;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"102";101;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"103";102;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"104";103;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"105";104;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"106";105;"Voc_speak";"Look_look";"Head_other";"Leg_no";"Hand_L.no";"Hand_R.gest"
"107";106;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"108";107;"Voc_no";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"109";108;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"110";109;"Voc_bch";"Look_look";"Head_nod";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"111";110;"Voc_bch";"Look_look";"Head_nod";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"112";111;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"113";112;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"114";113;"Voc_no";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"115";114;"Voc_no";"Look_no";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.obtou"
"116";115;"Voc_no";"Look_look";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"117";116;"Voc_no";"Look_look";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"118";117;"Voc_no";"Look_no";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"119";118;"Voc_no";"Look_look";"Head_other";"Leg_move";"Hand_L.botou";"Hand_R.gest"
"120";119;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"121";120;"Voc_no";"Look_look";"Head_other";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"122";121;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"123";122;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"124";123;"Voc_no";"Look_no";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.gest"
"125";124;"Voc_no";"Look_look";"Head_no";"Leg_no";"Hand_L.botou";"Hand_R.gest"
